t / s	DataSet / -	tstep / s	Line / -	Command / -	U / V	I / A	Ahstep / Ah	CycCount / -	State / -
79835.541417	15283	60251.0611776667	9	Discharge	3.77272393622583	-0.0850001658311422	-1.42259024774123	1	1
79840.5423253333	15284	60256.062086	9	Discharge	3.77272393622583	-0.0850001658311422	-1.42270832439264	1	1
79845.542626	15285	60261.0623866667	9	Discharge	3.77272393622583	-0.084999729662004	-1.42282638669179	1	1
79850.5427319998	15286	60266.0624926666	9	Discharge	3.77272393622583	-0.084999729662004	-1.42294444442365	1	1
79855.5418179999	15287	60271.0615786666	9	Discharge	3.77272393622583	-0.084999729662004	-1.42306247805675	1	1
79860.5431746667	15288	60276.0629353334	9	Discharge	3.77272393622583	-0.0850001658311422	-1.42318056530093	1	1
79865.5437	15289	60281.0634606667	9	Discharge	3.77272393622583	-0.084999729662004	-1.42329863291082	1	1
79870.5434676669	15290	60286.0632283332	9	Discharge	3.77252190538422	-0.0850014743385567	-1.42341668266337	1	1
79875.5437996668	15291	60291.0635603332	9	Discharge	3.77252190538422	-0.0849988573237276	-1.42353474573867	1	1
79880.5435716666	15292	60296.0633323333	9	Discharge	3.77252190538422	-0.0849988573237276	-1.42365279557451	1	1
79885.5432040001	15293	60301.0629646668	9	Discharge	3.77252190538422	-0.0850014743385567	-1.4237708421121	1	1
79890.5444076666	15294	60306.0641683333	9	Discharge	3.77252190538422	-0.0849992934928658	-1.42388892574464	1	1
79895.5437386667	15295	60311.0634993335	9	Discharge	3.77252190538422	-0.0850001658311422	-1.424006965147	1	1
79900.5435143332	15296	60316.0632749999	9	Discharge	3.77231987454261	-0.0850001658311422	-1.424125015058	1	1
79905.5438286669	15297	60321.0635893332	9	Discharge	3.77231987454261	-0.084999729662004	-1.42424307770056	1	1
79910.543669	15298	60326.0634296668	9	Discharge	3.77231987454261	-0.084999729662004	-1.42436112913948	1	1
79915.5438623334	15299	60331.0636230001	9	Discharge	3.772117843701	-0.0849992934928658	-1.42447918893632	1	1
79920.5442946668	15300	60336.0640553332	9	Discharge	3.772117843701	-0.0849988573237276	-1.42459725437907	1	1
79925.544491	15301	60341.0642516668	9	Discharge	3.772117843701	-0.0850023466768332	-1.42471531426901	1	1
79930.5438366666	15302	60346.0635973333	9	Discharge	3.77191581285939	-0.0850001658311422	-1.42483335406437	1	1
79935.5438933332	15303	60351.0636539999	9	Discharge	3.77191581285939	-0.0850001658311422	-1.42495141063768	1	1
79940.5453393333	15304	60356.0651	9	Discharge	3.77191581285939	-0.0850006020002804	-1.42506950001445	1	1
79945.5448559999	15305	60361.0646166666	9	Discharge	3.77191581285939	-0.0849988573237276	-1.42518754384678	1	1
79950.5446203335	15306	60366.0643809998	9	Discharge	3.77191581285939	-0.084999729662004	-1.42530559352837	1	1
79955.5457493335	15307	60371.0655099998	9	Discharge	3.77191581285939	-0.0850001658311422	-1.42542367542823	1	1
79960.5463743335	15308	60376.0661349998	9	Discharge	3.77191581285939	-0.084999729662004	-1.42554174540772	1	1
79965.5465713334	15309	60381.0663320002	9	Discharge	3.77191581285939	-0.0850014743385567	-1.42565980529731	1	1
79970.5479226666	15310	60386.0676833333	9	Discharge	3.77191581285939	-0.0849988573237276	-1.4257778924549	1	1
79975.5479746668	15311	60391.0677353332	9	Discharge	3.77191581285939	-0.084999729662004	-1.42589594893688	1	1
79980.5459123334	15312	60396.0656730001	9	Discharge	3.77171378201778	-0.0850014743385567	-1.42601395548902	1	1
79985.5457586667	15313	60401.0655193334	9	Discharge	3.77171378201778	-0.0850010381694185	-1.42613200710267	1	1
79990.5470476666	15314	60406.0668083333	9	Discharge	3.77171378201778	-0.0850001658311422	-1.42625009281436	1	1
79995.5472433335	15315	60411.0670040002	9	Discharge	3.77171378201778	-0.0849992934928658	-1.42636815268002	1	1
80000.5464506667	15316	60416.0662113335	9	Discharge	3.77151175117617	-0.0850006020002804	-1.42648618917935	1	1
80005.5468033332	15317	60421.066564	9	Discharge	3.77151175117617	-0.0850001658311422	-1.4266042527615	1	1
80010.5466536665	15318	60426.0664143332	9	Discharge	3.77151175117617	-0.084999729662004	-1.42672230445845	1	1
80015.5471476668	15319	60431.0669083332	9	Discharge	3.77151175117617	-0.0849992934928658	-1.42684037133628	1	1
80020.5465526668	15320	60436.0663133335	9	Discharge	3.77151175117617	-0.0850010381694185	-1.4269584125026	1	1
80025.54736	15321	60441.0671206667	9	Discharge	3.77130972033456	-0.0850001658311422	-1.42707648675878	1	1
80030.5469226666	15322	60446.0666833333	9	Discharge	3.77130972033456	-0.084999729662004	-1.42719453162292	1	1
80035.5473399999	15323	60451.0671006666	9	Discharge	3.77130972033456	-0.0849984211545894	-1.42731259666598	1	1
80040.5476726666	15324	60456.0674333333	9	Discharge	3.77130972033456	-0.0849992934928658	-1.42743065973	1	1
80045.5469793332	15325	60461.06674	9	Discharge	3.77110768949295	-0.0850001658311422	-1.42754869855448	1	1
80050.5473913335	15326	60466.0671519998	9	Discharge	3.77110768949295	-0.0849988573237276	-1.42766676348941	1	1
80055.5481326668	15327	60471.0678933335	9	Discharge	3.77110768949295	-0.0850006020002804	-1.42778483620942	1	1
80060.5485010001	15328	60476.0682616668	9	Discharge	3.77110768949295	-0.084997548816313	-1.42790290012138	1	1
80065.5489560002	15329	60481.0687166665	9	Discharge	3.77110768949295	-0.0850006020002804	-1.42802096607865	1	1
80070.549134	15330	60486.0688946668	9	Discharge	3.77110768949295	-0.084999729662004	-1.42813902549586	1	1
80075.549196	15331	60491.0689566667	9	Discharge	3.77110768949295	-0.0849992934928658	-1.42825708217452	1	1
80080.5486433334	15332	60496.0684040002	9	Discharge	3.77110768949295	-0.0849992934928658	-1.42837512434038	1	1
80085.5496866668	15333	60501.0694473335	9	Discharge	3.77090565865134	-0.084999729662004	-1.42849320422117	1	1
80090.5498719998	15334	60506.0696326666	9	Discharge	3.77090565865134	-0.084999729662004	-1.42861126381976	1	1
80095.549343	15335	60511.0691036668	9	Discharge	3.77090565865134	-0.0849992934928658	-1.4287293065333	1	1
80100.5493063334	15336	60516.0690670001	9	Discharge	3.77090565865134	-0.0850001658311422	-1.42884736087566	1	1
80105.549413	15337	60521.0691736667	9	Discharge	3.77070362780973	-0.0850001658311422	-1.42896541861399	1	1
80110.5503926666	15338	60526.0701533333	9	Discharge	3.77070362780973	-0.0849992934928658	-1.42908349695681	1	1
80115.5496396668	15339	60531.0694003332	9	Discharge	3.77070362780973	-0.0850001658311422	-1.42920153440392	1	1
80120.5504359998	15340	60536.0701966666	9	Discharge	3.77070362780973	-0.0849984211545894	-1.4293196084321	1	1
80125.5499310002	15341	60541.0696916665	9	Discharge	3.77070362780973	-0.0850001658311422	-1.42943765172425	1	1
80130.5504046666	15342	60546.0701653333	9	Discharge	3.77070362780973	-0.084999729662004	-1.42955571813755	1	1
80135.5504593334	15343	60551.0702200001	9	Discharge	3.77050159696812	-0.084999729662004	-1.42967377465031	1	1
80140.5508233334	15344	60556.0705840001	9	Discharge	3.77050159696812	-0.084999729662004	-1.4297918384843	1	1
80145.5521650001	15345	60561.0719256668	9	Discharge	3.77050159696812	-0.084999729662004	-1.42990992538042	1	1
80150.550052	15346	60566.0698126667	9	Discharge	3.77050159696812	-0.0849984211545894	-1.43002793070136	1	1
80155.5500496668	15347	60571.0698103332	9	Discharge	3.77029956612651	-0.0849992934928658	-1.43014598588524	1	1
80160.5506406666	15348	60576.0704013334	9	Discharge	3.77029956612651	-0.0849984211545894	-1.43026405506185	1	1
80165.5510053334	15349	60581.0707660001	9	Discharge	3.77029956612651	-0.084999729662004	-1.43038211891573	1	1
80170.5504726666	15350	60586.0702333333	9	Discharge	3.77029956612651	-0.084999729662004	-1.43050016155848	1	1
80175.5505103334	15351	60591.0702710002	9	Discharge	3.77029956612651	-0.0849988573237276	-1.43061821766329	1	1
80180.5503513334	15352	60596.0701120001	9	Discharge	3.77029956612651	-0.0849992934928658	-1.43073626913485	1	1
80185.55117	15353	60601.0709306668	9	Discharge	3.77029956612651	-0.0850006020002804	-1.43085434366785	1	1
80190.5506506666	15354	60606.0704113333	9	Discharge	3.77029956612651	-0.0850006020002804	-1.43097238659838	1	1
80195.5506693334	15355	60611.0704300001	9	Discharge	3.7700975352849	-0.084999729662004	-1.43109044224147	1	1
80200.551037	15356	60616.0707976667	9	Discharge	3.77029956612651	-0.0850014743385567	-1.43120850611564	1	1
80205.5503616666	15357	60621.0701223334	9	Discharge	3.7700975352849	-0.0850001658311422	-1.43132654536079	1	1
80210.5512773332	15358	60626.0710379999	9	Discharge	3.7700975352849	-0.0850001658311422	-1.43144462216501	1	1
80215.5508323332	15359	60631.070593	9	Discharge	3.7700975352849	-0.0849984211545894	-1.43156266594849	1	1
80220.5507766668	15360	60636.0705373332	9	Discharge	3.76989550444329	-0.0850006020002804	-1.43168071982578	1	1
80225.5516036668	15361	60641.0713643335	9	Discharge	3.7700975352849	-0.0849988573237276	-1.43179879454829	1	1
80230.5530930002	15362	60646.0728536665	9	Discharge	3.76989550444329	-0.0849988573237276	-1.43191688491154	1	1
80235.5508496667	15363	60651.0706103334	9	Discharge	3.76989550444329	-0.0849992934928658	-1.43203488715353	1	1
80240.5510303334	15364	60656.0707910002	9	Discharge	3.76989550444329	-0.0850006020002804	-1.43215294660845	1	1
80245.5513900001	15365	60661.0711506668	9	Discharge	3.76989550444329	-0.0849992934928658	-1.43227101028141	1	1
80250.5515846666	15366	60666.0713453333	9	Discharge	3.76989550444329	-0.0850001658311422	-1.43238907008437	1	1
80255.5509913333	15367	60671.070752	9	Discharge	3.76989550444329	-0.0849992934928658	-1.43250711124998	1	1
80260.5510383332	15368	60676.0707989999	9	Discharge	3.76969347360168	-0.0849992934928658	-1.43262516755101	1	1
80265.5509119998	15369	60681.0706726666	9	Discharge	3.76969347360168	-0.0850001658311422	-1.43274321976877	1	1
80270.5507586665	15370	60686.0705193332	9	Discharge	3.76949144276007	-0.0850001658311422	-1.43286127136308	1	1
80275.5517396666	15371	60691.0715003333	9	Discharge	3.76969347360168	-0.0850006020002804	-1.43297934972883	1	1
80280.5511413333	15372	60696.070902	9	Discharge	3.76949144276007	-0.0850006020002804	-1.43309739079275	1	1
80285.5512773334	15373	60701.0710380001	9	Discharge	3.76949144276007	-0.084999729662004	-1.4332154492077	1	1
80290.5513143332	15374	60706.0710749999	9	Discharge	3.76949144276007	-0.0849988573237276	-1.43333350527368	1	1
80295.5516016668	15375	60711.0713623332	9	Discharge	3.76949144276007	-0.0850006020002804	-1.43345156725519	1	1
80300.5520913335	15376	60716.0718519998	9	Discharge	3.76949144276007	-0.0850001658311422	-1.43356963402055	1	1
80305.5519086666	15377	60721.0716693334	9	Discharge	3.76928941191846	-0.0850001658311422	-1.43368768492833	1	1
80310.5524876666	15378	60726.0722483333	9	Discharge	3.76928941191846	-0.0850001658311422	-1.43380575380586	1	1
80315.5528519999	15379	60731.0726126666	9	Discharge	3.76928941191846	-0.084999729662004	-1.43392381760665	1	1
80320.5520089998	15380	60736.0717696666	9	Discharge	3.76928941191846	-0.0850001658311422	-1.4340418529053	1	1
80325.5526326668	15381	60741.0723933335	9	Discharge	3.76928941191846	-0.0849988573237276	-1.43415992282942	1	1
80330.5531303333	15382	60746.072891	9	Discharge	3.76928941191846	-0.0849984211545894	-1.43427798979885	1	1
80335.5540239999	15383	60751.0737846666	9	Discharge	3.76908738107685	-0.0849992934928658	-1.43439606610372	1	1
80340.5540786667	15384	60756.0738393334	9	Discharge	3.76908738107685	-0.0850006020002804	-1.43451412258507	1	1
80345.5537093333	15385	60761.07347	9	Discharge	3.76908738107685	-0.0849992934928658	-1.43463216905545	1	1
80350.5532420001	15386	60766.0730026668	9	Discharge	3.76908738107685	-0.0849992934928658	-1.43475021322452	1	1
80355.5535903332	15387	60771.073351	9	Discharge	3.76888535023524	-0.0850001658311422	-1.43486827663671	1	1
80360.5535486665	15388	60776.0733093332	9	Discharge	3.76888535023524	-0.084999729662004	-1.43498633084108	1	1
80365.5536376668	15389	60781.0733983332	9	Discharge	3.76888535023524	-0.0849988573237276	-1.4351043881419	1	1
80370.5532576667	15390	60786.0730183334	9	Discharge	3.76888535023524	-0.084999729662004	-1.43522243436585	1	1
80375.5545500002	15391	60791.0743106665	9	Discharge	3.76888535023524	-0.0849992934928658	-1.43534052007892	1	1
80380.5545540002	15392	60796.0743146665	9	Discharge	3.76868331939363	-0.0849988573237276	-1.4354585753674	1	1
80385.5546979998	15393	60801.0744586666	9	Discharge	3.76868331939363	-0.0850001658311422	-1.43557663395746	1	1
80390.5539993335	15394	60806.0737599998	9	Discharge	3.76868331939363	-0.0850001658311422	-1.43569467265392	1	1
80395.5539973334	15395	60811.0737580001	9	Discharge	3.76868331939363	-0.0850014743385567	-1.4358127278039	1	1
80400.5544026668	15396	60816.0741633335	9	Discharge	3.76868331939363	-0.0850006020002804	-1.43593079256373	1	1
80405.5541906668	15397	60821.0739513335	9	Discharge	3.76868331939363	-0.084999729662004	-1.43604884275169	1	1
80410.5552273332	15398	60826.074988	9	Discharge	3.76848128855202	-0.0849992934928658	-1.43616692240773	1	1
80415.5557386668	15399	60831.0754993332	9	Discharge	3.76848128855202	-0.084999729662004	-1.43628498967826	1	1
80420.5548773334	15400	60836.0746380001	9	Discharge	3.76848128855202	-0.084999729662004	-1.43640302453631	1	1
80425.55471	15401	60841.0744706668	9	Discharge	3.76848128855202	-0.0849988573237276	-1.43652107577658	1	1
80430.5550026668	15402	60846.0747633335	9	Discharge	3.76848128855202	-0.0849988573237276	-1.43663913787512	1	1
80435.5553926667	15403	60851.0751533334	9	Discharge	3.76848128855202	-0.0850006020002804	-1.43675720227589	1	1
80440.5549133332	15404	60856.0746739999	9	Discharge	3.76827925771041	-0.0850001658311422	-1.43687524615228	1	1
80445.5553939998	15405	60861.0751546666	9	Discharge	3.76827925771041	-0.0850001658311422	-1.43699331270196	1	1
80450.556809	15406	60866.0765696668	9	Discharge	3.76827925771041	-0.0849988573237276	-1.43711140130088	1	1
80455.5546906668	15407	60871.0744513332	9	Discharge	3.76827925771041	-0.0850001658311422	-1.43722940648456	1	1
80460.5547833334	15408	60876.0745440001	9	Discharge	3.76827925771041	-0.0849992934928658	-1.43734746386953	1	1
80465.5551229999	15409	60881.0748836666	9	Discharge	3.76827925771041	-0.0850001658311422	-1.43746552708097	1	1
80470.5545633335	15410	60886.0743239999	9	Discharge	3.7680772268688	-0.0849992934928658	-1.43758356906195	1	1
80475.5547330001	15411	60891.0744936668	9	Discharge	3.7680772268688	-0.0849992934928658	-1.43770162825638	1	1
80480.5543149998	15412	60896.0740756666	9	Discharge	3.7680772268688	-0.0849992934928658	-1.43781967357338	1	1
80485.5559746668	15413	60901.0757353332	9	Discharge	3.76787519602719	-0.084999729662004	-1.43793776796781	1	1
80490.5572536666	15414	60906.0770143333	9	Discharge	3.76787519602719	-0.0849992934928658	-1.4380558533594	1	1
80495.5551703333	15415	60911.074931	9	Discharge	3.76787519602719	-0.084999729662004	-1.43817385936464	1	1
80500.555652	15416	60916.0754126668	9	Discharge	3.76787519602719	-0.0849979849854512	-1.43829192594112	1	1
80505.5550903335	15417	60921.0748509998	9	Discharge	3.76787519602719	-0.0849988573237276	-1.43840996787539	1	1
80510.5556200001	15418	60926.0753806668	9	Discharge	3.76787519602719	-0.0849992934928658	-1.43852803557721	1	1
80515.5550756668	15419	60931.0748363332	9	Discharge	3.76787519602719	-0.084999729662004	-1.43864607791214	1	1
80520.5555543333	15420	60936.075315	9	Discharge	3.76787519602719	-0.0849992934928658	-1.43876414441055	1	1
80525.5559286667	15421	60941.0756893334	9	Discharge	3.76767316518558	-0.0849992934928658	-1.43888220845633	1	1
80530.5554583332	15422	60946.075219	9	Discharge	3.76767316518558	-0.084999729662004	-1.4390002525454	1	1
80535.5556553332	15423	60951.0754159999	9	Discharge	3.76767316518558	-0.084999729662004	-1.43911831239851	1	1
80540.5556603333	15424	60956.075421	9	Discharge	3.76767316518558	-0.0849988573237276	-1.4392363677154	1	1
80545.5557113335	15425	60961.0754720002	9	Discharge	3.76767316518558	-0.0850001658311422	-1.43935442413419	1	1
80550.5551980001	15426	60966.0749586668	9	Discharge	3.76747113434397	-0.0850006020002804	-1.43947246721462	1	1
80555.5548543334	15427	60971.0746150001	9	Discharge	3.76747113434397	-0.084999729662004	-1.43959051431773	1	1
80560.5555890002	15428	60976.0753496665	9	Discharge	3.76747113434397	-0.0850001658311422	-1.43970858684844	1	1
80565.5559120001	15429	60981.0756726668	9	Discharge	3.76747113434397	-0.0850001658311422	-1.43982664966602	1	1
80570.5574506668	15430	60986.0772113332	9	Discharge	3.76747113434397	-0.084999729662004	-1.43994474118152	1	1
80575.558268	15431	60991.0780286668	9	Discharge	3.76747113434397	-0.084999729662004	-1.44006281567907	1	1
80580.5560713334	15432	60996.0758320001	9	Discharge	3.76726910350236	-0.0850006020002804	-1.44018081900322	1	1
80585.5557930001	15433	61001.0755536668	9	Discharge	3.76726910350236	-0.0850014743385567	-1.4402988676316	1	1
80590.5558476665	15434	61006.0756083332	9	Discharge	3.76726910350236	-0.0849992934928658	-1.44041692410945	1	1
80595.5559663334	15435	61011.0757270001	9	Discharge	3.76726910350236	-0.084999729662004	-1.44053498210774	1	1
80600.5561079999	15436	61016.0758686666	9	Discharge	3.76706707266075	-0.0849988573237276	-1.440653040656	1	1
80605.5564123335	15437	61021.0761729998	9	Discharge	3.76706707266075	-0.084999729662004	-1.44077110303288	1	1
80610.555569	15438	61026.0753296668	9	Discharge	3.76706707266075	-0.0850001658311422	-1.44088913831491	1	1
80615.5562576668	15439	61031.0760183335	9	Discharge	3.76706707266075	-0.0850001658311422	-1.44100720977915	1	1
80620.5554813333	15440	61036.075242	9	Discharge	3.76706707266075	-0.084999729662004	-1.44112524665286	1	1
80625.5557503332	15441	61041.075511	9	Discharge	3.76706707266075	-0.084999729662004	-1.44124330818161	1	1
80630.556413	15442	61046.0761736668	9	Discharge	3.76706707266075	-0.0849992934928658	-1.44136137900837	1	1
80635.5579113334	15443	61051.0776720001	9	Discharge	3.76706707266075	-0.0849992934928658	-1.44147946955842	1	1
80640.5581123333	15444	61056.077873	9	Discharge	3.76686504181914	-0.0849992934928658	-1.44159752948979	1	1
80645.5558446667	15445	61061.0756053334	9	Discharge	3.76686504181914	-0.084999729662004	-1.44171553114001	1	1
80650.5566249999	15446	61066.0763856666	9	Discharge	3.76686504181914	-0.0850001658311422	-1.44183360475437	1	1
80655.5560283334	15447	61071.0757890001	9	Discharge	3.76686504181914	-0.0850010381694185	-1.44195164585	1	1
80660.5563980002	15448	61076.0761586665	9	Discharge	3.76686504181914	-0.0850001658311422	-1.44206970977067	1	1
80665.5559546667	15449	61081.0757153334	9	Discharge	3.76666301097753	-0.0850006020002804	-1.44218775449394	1	1
80670.5556653333	15450	61086.075426	9	Discharge	3.76666301097753	-0.0850001658311422	-1.44230580284689	1	1
80675.5556453332	15451	61091.0754059999	9	Discharge	3.76666301097753	-0.0849988573237276	-1.44242385756923	1	1
80680.556938	15452	61096.0766986667	9	Discharge	3.76666301097753	-0.0849988573237276	-1.4425419432846	1	1
80685.5571353333	15453	61101.076896	9	Discharge	3.76666301097753	-0.0850001658311422	-1.44266000314042	1	1
80690.5570346665	15454	61106.0767953332	9	Discharge	3.76666301097753	-0.084999729662004	-1.44277805594724	1	1
80695.5584919998	15455	61111.0782526666	9	Discharge	3.76666301097753	-0.0850001658311422	-1.44289614554985	1	1
80700.5562673334	15456	61116.0760280002	9	Discharge	3.76666301097753	-0.0849988573237276	-1.44301414822019	1	1
80705.5565076666	15457	61121.0762683333	9	Discharge	3.76646098013592	-0.0850001658311422	-1.4431322090933	1	1
80710.5570913332	15458	61126.0768519999	9	Discharge	3.76646098013592	-0.0850006020002804	-1.44325027806291	1	1
80715.5585573335	15459	61131.0783179999	9	Discharge	3.76646098013592	-0.084999729662004	-1.44336836786209	1	1
80720.5587990001	15460	61136.0785596668	9	Discharge	3.76646098013592	-0.0850006020002804	-1.44348642876648	1	1
80725.5589986666	15461	61141.0787593333	9	Discharge	3.76625894929431	-0.0850006020002804	-1.44360448868175	1	1
80730.5569533335	15462	61146.0767139998	9	Discharge	3.76625894929431	-0.0849992934928658	-1.44372249558973	1	1
80735.5574956667	15463	61151.0772563334	9	Discharge	3.76625894929431	-0.084999729662004	-1.44384056359452	1	1
80740.5578840002	15464	61156.0776446665	9	Discharge	3.76625894929431	-0.084999729662004	-1.44395862797157	1	1
80745.5580433333	15465	61161.077804	9	Discharge	3.76625894929431	-0.0849992934928658	-1.44407668694232	1	1
80750.5573619999	15466	61166.0771226666	9	Discharge	3.7660569184527	-0.0849992934928658	-1.44419472605544	1	1
80755.5578186668	15467	61171.0775793335	9	Discharge	3.7660569184527	-0.084999729662004	-1.44431279203516	1	1
80760.5573996668	15468	61176.0771603335	9	Discharge	3.7660569184527	-0.0850001658311422	-1.44443083734692	1	1
80765.5571936665	15469	61181.0769543332	9	Discharge	3.7660569184527	-0.0850001658311422	-1.44454888767927	1	1
80770.5575129999	15470	61186.0772736666	9	Discharge	3.7660569184527	-0.084999729662004	-1.44466695041587	1	1
80775.5572563332	15471	61191.077017	9	Discharge	3.7660569184527	-0.0849992934928658	-1.44478499955254	1	1
80780.558017	15472	61196.0777776667	9	Discharge	3.76585488761109	-0.0849988573237276	-1.44490307271213	1	1
80785.5574650001	15473	61201.0772256668	9	Discharge	3.76585488761109	-0.0849992934928658	-1.44502111486755	1	1
80790.5578513334	15474	61206.0776120002	9	Discharge	3.76585488761109	-0.084999729662004	-1.44513917918422	1	1
80795.5583823335	15475	61211.0781429998	9	Discharge	3.76585488761109	-0.0850001658311422	-1.44525724691278	1	1
80800.559874	15476	61216.0796346667	9	Discharge	3.76565285676948	-0.0850001658311422	-1.44537533731805	1	1
80805.5577806666	15477	61221.0775413334	9	Discharge	3.76565285676948	-0.084999729662004	-1.44549334309046	1	1
80810.5575386668	15478	61226.0772993335	9	Discharge	3.76565285676948	-0.0850001658311422	-1.44561139257875	1	1
80815.5587753334	15479	61231.0785360001	9	Discharge	3.76565285676948	-0.0850006020002804	-1.44572947695783	1	1
80820.5582596666	15480	61236.0780203333	9	Discharge	3.76565285676948	-0.084999729662004	-1.44584751997032	1	1
80825.5590376665	15481	61241.0787983333	9	Discharge	3.76545082592787	-0.0850001658311422	-1.44596559353555	1	1
80830.5583336668	15482	61246.0780943335	9	Discharge	3.76545082592787	-0.0849992934928658	-1.44608363209238	1	1
80835.559416	15483	61251.0791766667	9	Discharge	3.76545082592787	-0.0850001658311422	-1.44620171282827	1	1
80840.5588686668	15484	61256.0786293332	9	Discharge	3.76545082592787	-0.0849992934928658	-1.44631975509071	1	1
80845.558825	15485	61261.0785856667	9	Discharge	3.76545082592787	-0.0849992934928658	-1.44643780924615	1	1
80850.5586353333	15486	61266.078396	9	Discharge	3.76545082592787	-0.0849992934928658	-1.44655585995008	1	1
80855.5590966668	15487	61271.0788573332	9	Discharge	3.76545082592787	-0.084999729662004	-1.44667392602781	1	1
80860.5589340002	15488	61276.0786946665	9	Discharge	3.76524879508626	-0.084999729662004	-1.4467919773656	1	1
80865.5595826666	15489	61281.0793433333	9	Discharge	3.76524879508626	-0.0849988573237276	-1.44691004785743	1	1
80870.5590003335	15490	61286.0787609998	9	Discharge	3.76524879508626	-0.084999729662004	-1.44702808928825	1	1
80875.5594603332	15491	61291.079221	9	Discharge	3.76524879508626	-0.0849988573237276	-1.44714615533063	1	1
80880.559124	15492	61296.0788846668	9	Discharge	3.76524879508626	-0.0849992934928658	-1.44726420259023	1	1
80885.5589000002	15493	61301.0786606665	9	Discharge	3.76504676424465	-0.0849988573237276	-1.44738225248898	1	1
80890.5591110002	15494	61306.0788716665	9	Discharge	3.76524879508626	-0.0849988573237276	-1.44750031266724	1	1
80895.5596546668	15495	61311.0794153332	9	Discharge	3.76504676424465	-0.0849992934928658	-1.4476183806797	1	1
80900.5609996668	15496	61316.0807603332	9	Discharge	3.76504676424465	-0.084999729662004	-1.44773646762934	1	1
80905.5610233332	15497	61321.080784	9	Discharge	3.76504676424465	-0.0849988573237276	-1.44785452337027	1	1
80910.5588333334	15498	61326.0785940001	9	Discharge	3.76504676424465	-0.084999729662004	-1.44797252685682	1	1
80915.5592973335	15499	61331.0790579998	9	Discharge	3.76504676424465	-0.084999729662004	-1.44809059300377	1	1
80920.5588236668	15500	61336.0785843335	9	Discharge	3.76484473340304	-0.0850001658311422	-1.44820863700749	1	1
80925.5591399999	15501	61341.0789006666	9	Discharge	3.76484473340304	-0.0850001658311422	-1.44832669965565	1	1
80930.559496	15502	61346.0792566667	9	Discharge	3.76484473340304	-0.0849992934928658	-1.44844476325576	1	1
80935.5590306665	15503	61351.0787913332	9	Discharge	3.76464270256143	-0.084999729662004	-1.44856280746375	1	1
80940.5586626666	15504	61356.0784233334	9	Discharge	3.76464270256143	-0.0850010381694185	-1.4486808539563	1	1
80945.5588170001	15505	61361.0785776668	9	Discharge	3.76464270256143	-0.084999729662004	-1.44879891279065	1	1
80950.5590656666	15506	61366.0788263333	9	Discharge	3.76464270256143	-0.084999729662004	-1.44891697385719	1	1
80955.5596733333	15507	61371.079434	9	Discharge	3.76464270256143	-0.0850006020002804	-1.44903504339795	1	1
80960.5592809999	15508	61376.0790416666	9	Discharge	3.76464270256143	-0.0849992934928658	-1.44915308933193	1	1
80965.5598673334	15509	61381.0796280001	9	Discharge	3.76464270256143	-0.084999729662004	-1.44927115837146	1	1
80970.5599413332	15510	61386.079702	9	Discharge	3.76464270256143	-0.0850001658311422	-1.4493892153149	1	1
80975.5595650001	15511	61391.0793256668	9	Discharge	3.76464270256143	-0.084999729662004	-1.44950726162309	1	1
80980.5598416666	15512	61396.0796023333	9	Discharge	3.76444067171982	-0.0849992934928658	-1.44962532336136	1	1
80985.5613603335	15513	61401.0811209998	9	Discharge	3.76444067171982	-0.0850010381694185	-1.44974341441425	1	1
80990.5594939999	15514	61406.0792546666	9	Discharge	3.76444067171982	-0.0850006020002804	-1.44986142554639	1	1
80995.5595546668	15515	61411.0793153332	9	Discharge	3.76444067171982	-0.0849992934928658	-1.44997948216852	1	1
81000.560016	15516	61416.0797766667	9	Discharge	3.76423864087821	-0.0850001658311422	-1.45009754825419	1	1
81005.5596103333	15517	61421.079371	9	Discharge	3.76423864087821	-0.0849984211545894	-1.45021559385442	1	1
81010.5603220001	15518	61426.0800826668	9	Discharge	3.76423864087821	-0.0849988573237276	-1.45033366584848	1	1
81015.5618179999	15519	61431.0815786666	9	Discharge	3.76423864087821	-0.084999729662004	-1.45045175635587	1	1
81020.5605060001	15520	61436.0802666668	9	Discharge	3.76423864087821	-0.0850001658311422	-1.45056978057165	1	1
81025.5597023333	15521	61441.079463	9	Discharge	3.7640366100366	-0.0849992934928658	-1.4506878167778	1	1
81030.5602563334	15522	61446.0800170001	9	Discharge	3.76423864087821	-0.084999729662004	-1.45080588504553	1	1
81035.5603250002	15523	61451.0800856665	9	Discharge	3.7640366100366	-0.0850006020002804	-1.45092394186323	1	1
81040.5617183334	15524	61456.0814790001	9	Discharge	3.7640366100366	-0.0850001658311422	-1.45104202995311	1	1
81045.5597020001	15525	61461.0794626668	9	Discharge	3.76383457919499	-0.0850006020002804	-1.451160037531	1	1
81050.5603946668	15526	61466.0801553335	9	Discharge	3.76383457919499	-0.084999729662004	-1.45127810905281	1	1
81055.5609366666	15527	61471.0806973333	9	Discharge	3.76383457919499	-0.084999729662004	-1.45139617703152	1	1
81060.5623803332	15528	61476.082141	9	Discharge	3.76383457919499	-0.084999729662004	-1.4515142662946	1	1
81065.5627046666	15529	61481.0824653334	9	Discharge	3.76383457919499	-0.0850006020002804	-1.4516323291449	1	1
81070.563155	15530	61486.0829156668	9	Discharge	3.76383457919499	-0.0849988573237276	-1.45175039496559	1	1
